aX,aY,aZ,gX,gY,gZ
-0.09,0.25,-0.04,7.63,64.83,-101.39
0.59,0.17,0.42,-7.42,83.57,-103.92
-0.43,-0.04,-0.07,-2.7,11.76,-54.51
-0.32,-0.21,-0.06,20.03,-106.32,-6.44
0.58,0.2,-0.12,7.21,-161.61,27.22
0.64,0.16,0.06,-2.92,-97,52.44
0.31,0.13,0.18,-15.13,-43.41,38.5
0.02,0.08,0.24,-25.77,10.02,14.71
-0.28,-0.08,0.21,-20.78,46.35,-6.57
-0.26,-0.08,0.07,-8.05,48.82,-19.56
-0.01,-0.01,0.05,-4.21,37.89,-22.61
0.14,0.03,0.1,-12.4,49.29,-21.15
0.1,0.06,0.06,-17.78,79.03,-24.5
-0.3,0.07,0,-27.81,71.56,-28.88
-0.66,-0.14,-0.13,-13.53,22.26,-38.13
-0.84,-0.31,-0.24,22.9,-13.18,-65
-0.98,-0.12,-0.01,58.68,-42.26,-116.07
-1.27,-0.11,-0.4,121.92,-22.29,-205.98
0.7,1.62,-0.97,181.58,-85.34,-250.14
-0.34,2,-1.89,95.27,20.47,-135.04
-0.06,1.48,-2,130.69,-20.51,-122.1
-2,2,-1.33,162.4,-59.29,-110.66
-2,2,-0.36,172.48,-7.07,-162.4
-0.14,2,0.26,104.81,-101.74,-154.88
0.71,1.31,-0.07,-2.27,-119.81,-100.95
-0.39,1.37,-0.56,-24.15,-111.82,0.5
-0.91,2,-0.62,7.99,-54.02,-0.89
-1.16,1.63,-0.54,16.32,39.06,-24.45
-0.52,1.37,-0.59,29.36,71.05,-6.41
-0.51,0.94,-0.6,-12.53,26.63,53.53
-0.91,1.13,-0.55,-21.02,19.03,95.16
-1.08,1.46,-0.44,-27.02,37.03,115.37
-0.76,1.65,-0.35,-81.5,79.06,129.87
-0.81,1.68,-0.31,-143.25,82.59,183.69
-1.22,2,-0.75,-140.31,71.43,181.92
-1.15,2,-0.51,-145.57,8.87,171.09
0.32,2,-0.39,-148.97,-0.5,175.15
0.82,1.58,-0.84,-114.71,45.34,183.31
-0.15,1.17,-0.4,-146.58,12.66,181.32
-1.33,-0.43,1.27,-87.64,37.75,160.34
-2,-1.51,-1.46,124.79,45.58,39.7
-0.12,-0.09,-0.8,17.8,-10.18,-29.33
0.69,0.44,0.33,-19.96,68.89,-84.31
-0.05,-0.01,0.1,-7.18,82.21,-60.66
-0.76,-0.45,-0.06,39.95,-15.24,-61.96
0.05,0.21,-0.17,35.52,-126.34,-21.7
0.79,0.36,-0.01,8.22,-137.22,41.64
0.64,0.06,0.1,-3.61,-85.44,47.5
0.28,-0.1,0.19,-8.24,-34.46,33.11
0.04,0.07,0.29,-9.22,-3.26,13.86
-0.09,0.02,0.22,-7.5,28.79,4.38
-0.13,-0.02,0.12,-3.66,50.47,-10.24
-0.11,0,0.04,0.13,48.75,-24.85
-0.12,0,0.02,1.46,40.79,-25.59
-0.1,0.03,-0.08,-0.08,43.83,-26.93
-0.17,0.03,-0.05,-7.28,63.5,-34.26
-0.36,0,0.1,-17.02,76.76,-49.16
-0.79,-0.2,-0.17,16.67,60.59,-79.96
-1.55,-0.16,-0.1,86.27,6.11,-143.1
-1.25,0.7,-0.4,113.09,-127.34,-221.44
0.59,2,-0.51,151.89,-58.75,-250.14
0.76,2,-0.81,134.22,92.81,-149.31
-1.18,1.71,-2,212.31,39.94,-169.73
-2,2,-0.92,151.28,-115.24,-121.37
-0.57,1.88,-0.12,92.15,-173.66,-92.6
-0.5,1.9,-0.3,38.66,-131.18,-62.85
-0.57,1.79,-0.32,13.9,-16.53,-59.37
-1.03,1.13,-0.74,-2.35,5.31,2.25
-1.11,1.04,-0.94,0.88,-33.11,33.46
-0.96,1.6,-0.66,4.02,-28.76,57.77
-0.49,1.63,-0.38,-16.6,26.63,92.56
-0.52,1.4,-0.45,-36.97,101.35,108.56
-0.75,1.71,-0.49,-103.89,74.24,164.05
-0.79,2,-0.38,-141.93,46.56,207.21
-1.2,2,-0.8,-146.15,24.5,176
-0.55,2,-0.71,-144.05,-18.92,185.16
0.75,2,-0.96,-132.84,-39.63,186.17
1.24,1.21,-0.87,-55.61,-59.6,188.27
-0.09,0.9,-0.18,-74.91,-12.29,250.13
-1.45,0.54,1.46,-152.98,205.98,162.34
-2,-1.03,-1.88,121.72,-6.95,41.62
-0.25,-0.4,0.03,-8.99,154.85,-93.26
0.32,-0.01,0.31,-6.49,148.55,-106.62
0.28,0.11,0.14,-21.95,119.33,-86.64
-1,-0.16,-0.06,-17.94,-2.53,-38.11
-0.47,-0.18,-0.07,18.37,-177.42,-3.21
0.61,0.15,-0.08,17.91,-211.23,26.27
0.77,0.22,0,0.68,-132.3,50.96
0.45,0.1,0.16,-15.55,-63.66,38.86
0.25,0,0.21,-23.5,0.5,11.24
0,-0.03,0.21,-21.77,48.22,-8.37
-0.12,-0.08,0.14,-11.13,60.3,-21.37
-0.16,-0.08,0.05,-0.79,43.27,-25.27
-0.14,0,-0.02,0.3,26.69,-30.49
-0.17,0.05,-0.01,-0.85,67.66,-39.85
-0.48,-0.02,-0.16,-9.12,69.24,-53.81
-0.74,-0.31,-0.34,35.48,40.37,-91.51
-0.99,-0.29,-0.07,96.63,-31.86,-137.56
-1.83,0.36,-2,103.72,-58.28,-184.91
0.29,1.91,-0.12,134.32,-141.37,-208.37
-1.23,2,-2,129.86,-89.79,-109.17
-1.75,2,-2,162.72,-92.49,-211.65
-0.44,2,0.05,180.5,-90.92,-202.23
-0.39,1.27,0.37,107.08,-84.76,-105.82
-0.08,1.9,0.19,75.1,-68.74,-109.44
-0.8,2,0.17,12.6,-56.02,-75.4
-0.65,1.57,-0.29,-34.45,-43.47,-17.32
-0.78,1.41,-0.59,-26.33,-16.91,14.46
-0.71,1.4,-0.53,-24.41,22.73,21.71
-1,1.27,-0.4,-36.87,74.92,80.02
-0.91,1.48,-0.37,-49.21,89.02,90.26
-0.7,1.57,-0.41,-78.34,95.37,109.88
-0.8,1.76,-0.64,-146.25,75.24,162.46
-0.81,2,-0.83,-159.37,42.27,205.16
-1.06,2,-0.91,-158.88,43.75,191.66
-0.29,2,-0.74,-156.31,25.45,187.14
0.76,1.56,-0.8,-122.24,2.16,185.83
0.42,0.81,-0.54,-102.69,74.24,202.49
-0.86,0.15,0.79,-137.74,50.68,205.05
-2,-0.94,-0.42,73.5,73.53,52.81
-0.88,-0.17,-1.15,47.85,-55.51,-0.09
0.23,0.39,0.21,-0.78,1.73,-63.54
0.38,0.06,0.14,-14.68,10.11,-61.29
-0.01,-0.18,0.26,4.18,33.89,-63.03
-0.33,-0.12,0,31.5,-21.92,-35.42
0.43,0.24,-0.24,8.9,-90.91,15.18
0.51,0.12,0.01,-0.84,-89.51,50.1
0.33,-0.05,0.08,-0.77,-79.34,50.8
0.2,-0.01,0.16,0.55,-40.08,31.48
0.03,0.02,0.19,-0.39,-7.75,18.23
0.02,0.01,0.1,-2.24,27.1,3.95
0,-0.05,0.02,-2.12,49.82,-11.52
-0.12,-0.03,0.07,-4.23,70.89,-25.27
-0.41,0,0.04,4.83,66.84,-31.73
-0.48,0.01,-0.14,11.05,57.94,-41.47
-0.43,-0.07,-0.08,23.73,42.83,-66.16
-0.46,-0.06,-0.08,50.37,43.27,-105.68
-1.36,0.12,-0.1,51.4,108.47,-178.4
0.39,1.51,-0.44,122.45,-94.03,-232.34
0.77,2,-0.29,85.95,-143.12,-119.37
0.2,2,-0.28,118.82,-21.34,-80.49
-1.07,2,-1.14,165.56,-5.01,-145.95
-1.3,2,-2,173.38,-47.73,-147.03
-0.52,2,-0.17,133.18,-113.13,-134.66
0.62,1.61,0.19,62.33,-94.82,-114.6
-0.13,1.07,-0.04,16.56,-17.44,-48.5
-1.11,1.16,-0.51,-26.24,-28.21,-1.89
-1.09,1.21,-0.86,-27.68,-16.44,31.34
-0.47,1.2,-0.85,-10.03,52.56,28.63
-0.67,1.23,-0.6,-24.64,81.6,63.31
-0.86,1.52,-0.29,-71.41,43.27,121.1
-0.8,1.86,-0.21,-123.7,3.46,158.32
-0.95,2,-0.47,-159.99,12.06,178.55
-0.86,2,-0.61,-181.95,40.94,161.95
-0.22,2,-1.01,-177.35,44.43,181.88
0.67,2,-1.33,-151.9,21.11,214.42
0.99,1.28,-1.11,-71.7,-78.42,203.31
-0.25,0.48,-0.2,-79.22,73.37,250.13
-2,-0.1,1.75,-105.95,219.97,122.95
-1.08,-0.05,-2,71.76,11.69,13.79
-0.06,-0.08,0.58,7.75,159.63,-64.05
0.49,0.03,-0.17,-14.56,90.34,-114.25
-0.09,-0.06,0.11,-14.63,32.21,-53.85
-0.94,-0.23,-0.11,4.63,-101.22,-9.26
0.18,-0.01,-0.15,27.73,-208.67,26.48
0.86,0.18,0.04,15.18,-165.27,38.55
0.59,0.12,0.16,-2.66,-76.46,35.5
0.17,0.07,0.18,-14.69,-11.35,12.53
-0.03,0,0.13,-20.48,39.59,-12.5
-0.17,-0.08,0.07,-13.81,60.34,-28.74
-0.22,-0.09,0.03,-4.86,53.14,-37.47
-0.18,-0.02,0.04,1.09,32.54,-40.76
-0.12,0.04,0.07,-0.6,20.05,-42.16
-0.06,0.06,0,-1.07,17.66,-40.45
-0.27,-0.02,-0.11,-2.06,-2.3,-42.4
-0.52,-0.17,-0.26,31.55,-25.48,-55.98
-0.87,-0.27,0.07,70.45,-39.13,-89.82
-2,-0.46,-1.13,93.43,-12.22,-159.86
0.21,2,-0.82,71.95,-189.23,-250.14
0.19,2,0.31,72.34,79.24,-168.52
-0.29,1.84,-1.23,140.73,47.66,-163.49
-1.79,2,-1.19,147.5,6.08,-208.71
-0.94,2,-0.5,108.81,-74.27,-134.42
-0.15,1.58,-0.29,49.2,-122.17,-92.29
-0.42,1.42,-0.04,1.09,-94.56,-26.34
-0.87,1.3,-0.66,-11.57,-55.28,-15.25
-1.03,1.57,-0.92,15.47,-11.8,-16.94
-0.62,1.65,-0.68,32.96,41.07,1.81
-0.54,1.66,-0.4,19.59,75.54,41.68
-0.84,1.54,-0.41,-15.21,51.02,80.8
-1.09,1.56,-0.53,-36.13,9.69,99.77
-1,1.9,-0.44,-73.44,6.95,119.98
-0.64,2,-0.17,-146.4,26.48,184.06
-0.48,2,-0.52,-161.2,86.31,207.29
-1.17,2,-0.88,-148.61,51.81,174.69
-0.45,2,-0.96,-129.41,0.64,165.49
0.28,0.99,-0.77,-116.24,25.21,162.15
-0.96,0.5,0.45,-111.84,-45.59,160.24
-1.09,-0.46,0.67,-84.4,-38.39,134.49
-1.87,-0.94,-0.66,67.76,33.02,27.53
-0.14,0.08,-0.67,49.18,31.78,-35.65
0.65,0.31,0.15,-13.27,98.4,-46.78
-0.11,-0.2,0.08,-9.09,126.64,-37.38
-0.5,-0.34,-0.07,19.78,39.09,-44.89
-0.22,0.05,0.07,40.16,-24.89,-10.53
0.38,0.26,0,12.56,-37.82,12.92
0.29,0.04,0.05,-2.44,-42.53,33.47
0.13,-0.03,0.11,-0.95,-48.16,29.5
0.14,0.02,0.14,0.45,-16.83,18.7
0.14,-0.01,0.13,-3.83,25.22,9.54
0.05,-0.01,0.07,-6.78,44.77,-1.94
-0.04,0.05,0.01,-9.01,51.11,-9.74
-0.24,0.03,0.07,-10.08,56.69,-11.27
-0.48,-0.05,-0.03,-6.92,39.41,-19.8
-0.54,-0.17,-0.24,10.39,21.86,-43.18
-0.55,-0.11,-0.15,30.12,12.23,-74.89
-1.36,-0.12,-0.06,42.82,56.87,-154.89
-1.33,0.24,-0.42,103.56,-43.96,-205.43
-0.67,2,-0.48,201.63,-72.2,-250.14
-0.12,2,-1.6,109.47,-79.7,-218.71
0.42,2,-2,140.76,-14.51,-141.69
-1.22,1.43,-0.62,137.27,31.52,-90.95
-1.94,1.86,-1.26,136.95,-2.55,-90.18
-1.46,2,-0.7,101.37,-161.24,-95.82
-0.07,1.61,-0.64,25.01,-169.4,-45.99
-0.31,1.25,-0.59,15.41,-86.18,21.92
-0.62,1.52,-0.82,47.51,33.69,35.05
-1.36,1.9,-0.74,42.34,35.5,51.68
-0.84,1.87,-0.22,7.46,12.08,78.4
-0.51,1.65,0,-35.58,37.3,104.3
-0.62,1.82,0,-107.42,63.55,124.56
-0.85,2,-0.17,-161.06,52.58,172.01
-1.04,2,-0.48,-179.73,77.56,161.1
-0.83,2,-0.83,-185.02,60.67,151.52
0.34,2,-1.26,-174.68,42.02,175.1
0.68,1.52,-1.5,-122.29,59.85,193.28
-0.03,0.85,-0.64,-104.99,34.34,200.07
-1.09,0.13,1.15,-108.57,-19.07,204.27
-2,-0.94,0.01,21.04,63.76,60.85
-0.41,0.05,-1.75,38.08,93.62,5.4
-0.01,0.27,0.25,-25.47,112.79,-67.55
0.22,0.01,0.33,-19.64,85.24,-69.94
-0.22,-0.19,0.11,-1.01,50.18,-58.53
-0.45,-0.2,-0.2,25,-57.92,-26.95
0.44,0.24,-0.32,4.6,-156.44,21.6
0.53,0.11,-0.02,-5.73,-126.92,55.27
0.28,-0.05,0.13,-2.94,-111.84,51.79
0.14,0.05,0.22,-4.43,-91.34,32.44
0.13,0.03,0.32,-6.76,-47.77,18.85
0.17,0.01,0.23,-9.18,8.19,5.55
0.14,0,0.1,-12.14,46.92,-13.43
-0.03,0.01,0.03,-8.99,71.63,-24.89
-0.31,0,0.03,-5.22,74.11,-33.24
-0.41,0,-0.08,-1.78,68.3,-47.93
-0.5,-0.13,-0.02,0.26,91.89,-70.14
-0.9,-0.27,-0.17,39.88,84.26,-115.08
-1.64,-0.2,-0.17,131.14,19.64,-177.24
-0.01,1.68,-0.45,92.97,-96.75,-246.42
1.54,2,-1.06,110.32,-86.65,-112.1
-0.43,2,-0.68,131.13,63.21,-142.99
-2,2,-1.12,168.5,-75.34,-204.1
-0.94,2,-0.91,182.03,-136.45,-141.81
0.74,1.55,-0.04,101.98,-115.95,-139.84
0.42,1.09,0.24,52.58,-25.04,-67.78
-0.88,1.61,-0.25,14.31,-20.02,-25.91
-1.57,1.79,-0.78,-18.19,-51.66,30.73
-1.01,1.58,-0.94,-11.32,-10.6,26.99
-0.39,1.53,-0.61,-7.29,49.08,45.87
-0.15,1.66,-0.42,-29.29,90.02,80.69
-0.53,1.86,-0.32,-106.4,98.98,141.7
-1.06,1.99,-0.68,-140.06,77.97,188.82
-1.45,2,-0.84,-142.97,48.71,156.24
-0.62,2,-0.54,-153.35,46.72,159.04
0.28,1.97,-0.63,-146.6,21.5,182.78
0.44,1.7,-1.04,-104.71,-17.34,209.51
-0.25,0.95,-0.35,-80.23,-88.81,186.22
-0.98,0.23,1.09,-98.24,-45.43,159.74
-2,-0.97,-0.17,36.88,40.62,53.25
-0.44,0.13,-2,28.18,63.83,-33.78
0.54,0.06,0.54,-20,36.06,-68.84
0.66,0.13,0.61,-12.04,133.39,-72.97
-0.53,-0.25,-0.24,16.89,69.21,-72.45
-0.39,-0.13,-0.31,27.71,-97.8,-31.92
0.8,0.22,-0.09,14.6,-134.11,26.29
0.68,0.14,0.09,4.62,-65.21,41.25
0.11,-0.05,0.23,-2.8,-35.5,32.92
-0.05,-0.01,0.25,-3.78,-28.44,11.69
-0.05,0,0.16,-6.09,1.91,-1.96
-0.03,-0.07,0.11,-1.56,26.79,-16.4
-0.05,-0.05,0.06,10.38,34.92,-28.73
-0.13,0.06,0.1,1.85,42.18,-36.12
-0.11,0.03,0.09,-6.02,57.73,-37.32
-0.2,0.04,-0.14,-20.65,60.59,-46.23
-0.33,-0.21,-0.21,11.83,68.21,-54.03
-0.64,-0.13,-0.05,13.32,92.63,-108.24
-2,-0.59,-1.8,157.6,39.21,-159.91
0.06,1.8,0.87,94.59,-182.21,-250.14
-0.11,2,-1.33,109.47,-20.99,-170.51
-0.61,2,-2,117.31,55.66,-192.22
-2,2,-0.39,135.43,-1.38,-221.93
-1.42,2,-0.95,114.82,-157.77,-166.55
0.79,1.49,0.3,44.95,-108.88,-135.16
0.4,0.78,0.03,23.57,19.66,-50.85
-1.38,1.35,-0.86,-2.47,-17.24,7.94
-2,1.63,-1.33,5.6,-86.52,26.06
-0.68,1.5,-0.9,14.34,-51.28,30.44
0.11,1.17,-0.42,22.21,74.62,63.97
-0.06,1.37,-0.29,2.24,145.15,111.95
-1.2,1.99,-0.51,-90.84,99.89,175.85
-1.97,2,-0.65,-112.26,-18.76,191.66
-1.39,2,-0.55,-125.79,-36.76,165.88
-0.11,2,-0.4,-143.79,-9.52,159.64
0.78,2,-0.72,-130.5,-2.17,181.21
0.37,1.66,-0.36,-98.45,-4.39,212.61
0.03,0.83,0.1,-103.27,-77.71,209.26
-0.09,0.36,0.65,-74.11,-20.94,197.56
-2,-0.75,-0.64,36.92,193.2,73.31
-0.9,-0.09,-1.79,-25.82,64.18,-61.01
0.85,0.07,1.08,-16.21,63.31,-44.04
0.6,0.02,0.03,-28.18,137.27,-62.43
-0.51,-0.24,-0.2,-0.7,75.37,-52.37
-0.68,-0.11,-0.11,11.71,-76.27,-4.81
0.46,0.14,0.02,9.53,-146.21,37.86
0.65,0.04,0.11,1.89,-94.9,49.24
0.33,0.11,0.18,-9.34,-52.3,37.23
0.05,0.07,0.24,-15.94,-10.74,21.08
-0.01,-0.04,0.2,-15.64,26.56,6.38
-0.02,-0.04,0.11,-10.25,41.32,-5.77
-0.12,-0.04,0.05,-6.11,43.31,-16.58
-0.19,0.01,0.03,-8.47,46,-24.18
-0.23,0.02,0.01,-8.98,68.76,-30.73
-0.49,-0.02,-0.07,-12.23,44.6,-40.94
-0.58,-0.18,-0.19,18.92,18.81,-63.37
-1.18,0.12,-0.07,44.87,22.55,-121.26
-1.82,0.07,-0.25,120.62,-132.63,-171.76
1.16,2,-1.66,64.51,-170.34,-220.51
-0.62,2,-1.21,79.03,3.4,-57.88
-1.59,2,-2,179.08,2.75,-227.23
-1.72,2,-1.25,175.09,-59.85,-219.27
-0.04,2,-0.58,103.77,-40.48,-147.43
0.26,1.48,0.2,85.4,-18.13,-125.69
-0.55,1.82,-0.05,31.35,1.7,-63.04
-1.39,1.71,-0.65,-15.27,-83.74,-13.24
-1.13,1.42,-1.06,-28.32,-141.69,20.5
-0.62,1.2,-0.75,-5.95,-62.17,28.83
-0.08,1.18,-0.49,12.4,73.51,53.76
-0.4,1.41,-0.41,-5.71,125.88,92.73
-0.98,1.7,-0.57,-65.44,88.63,126.62
-1.63,1.98,-0.57,-98.2,-1.78,171.16
-1.45,2,-0.53,-108.79,-51.84,170.23
-0.84,2,-0.49,-116.24,-43.12,168.73
0.24,2,-0.58,-114.53,-28.17,153.64
0.57,1.7,-0.64,-103.18,37.66,167.48
0.14,1.18,-0.42,-107.15,76.66,158.58
-0.71,0.1,0.48,-105.35,-34.79,146.73
-1.61,-0.52,0.38,-26.01,45.27,71
-1.31,-0.62,-1.1,56.73,86.99,-5.34
0.07,0.28,-0.23,-15.79,45.56,-30.78
0.27,-0.02,0.32,-8.05,73.01,-17.95
-0.27,-0.16,0,7.92,8.9,-17.11
-0.09,-0.1,-0.06,10.79,-60,-4.04
0.34,0.08,0.01,3.03,-51.29,10.04
0.26,0.09,0.04,-6.16,-53.71,27.19
0.14,0.01,0.14,-4.3,-55.55,26.66
0.15,0.05,0.21,-3.24,-26.74,20.31
0.14,0.02,0.15,-6.02,18.85,12.3
0.01,0.01,0.12,-9.49,37.95,3.18
-0.09,-0.01,0.1,-6.21,37.08,-4.24
-0.15,0,0.07,0.29,35.46,-8.38
-0.26,0.01,-0.08,3.6,32.44,-17.46
-0.2,-0.05,-0.06,6.95,43.03,-34.51
-0.42,-0.16,-0.09,12.66,67.27,-67.07
-1.08,-0.21,-0.21,52.44,96.34,-116.8
-2,0.01,-0.69,145.66,-85.29,-179.85
0.7,2,-0.43,171.11,-144.31,-248.6
-1.35,2,-2,87.15,-71.51,-77.02
-0.22,2,-0.7,120.1,-74.08,-202.66
-0.31,2,-1.22,116.86,7.41,-158.69
-0.81,1.64,-0.7,93.72,-37.47,-63.51
-0.9,1.71,-0.58,56.02,-36.94,-71.21
-1,2,-0.68,24.5,-72.79,-38.36
-0.98,1.67,-0.57,-17.95,-59.89,4.95
-0.34,1.47,-0.66,-7.65,13.66,21.99
-0.25,1.91,-0.58,-21.19,68.28,68.13
-0.54,2,-0.36,-92.08,77.19,110.4
-0.79,2,-0.1,-131.62,67.05,161.29
-1.15,2,-0.26,-161,85.05,140.26
-0.7,2,-0.74,-161.29,59.76,129.94
0.04,2,-1.07,-160,43.18,146.56
0.58,1.79,-1.16,-130.13,64.11,179.39
0.33,1.2,-0.82,-105.15,3.28,190.16
-0.43,0.41,0.28,-94.68,-29.44,201.4
-2,-0.64,0.58,-12.47,114.11,91.99
-1.29,-0.93,-1.62,46.86,141.61,-3.07
-0.24,0.35,-0.02,-2.39,74.58,-94.02
0.22,0.12,0.23,-9.94,41.22,-75.44
-0.08,-0.04,0.2,5.18,-11.55,-42.17
-0.08,-0.17,-0.18,32.89,-114.24,-6.2
0.75,0.19,-0.36,9.08,-153.26,34.83
0.65,0.11,0.05,1.27,-92.59,64.99
0.24,0,0.18,1.48,-72.23,57.76
0.03,0.05,0.32,-1.62,-35.25,34.95
-0.01,-0.04,0.34,5.89,3.37,19.05
0.14,-0.08,0.15,4.41,33.37,0.99
0.21,-0.03,0.03,2.82,60.48,-15.37
-0.02,0.03,0,-1.49,84.35,-24.54
-0.28,0.03,-0.03,-6.36,91.77,-29.9
-0.46,-0.02,-0.09,-6.34,76.57,-39.93
-0.53,-0.07,-0.09,-1.02,73.16,-55.49
-1.12,-0.21,0.33,47.64,53.94,-81.51
-2,-0.51,-1.88,169.47,-2.15,-174.24
1.1,1.75,-0.68,98.43,-250.14,-250.14
-0.23,2,-1.05,85.14,85.47,-99.5
-0.86,2,-0.94,123.63,62.89,-245.79
-2,2,-2,165.26,-33.04,-153.36
-0.97,2,-0.76,147.58,-171.79,-170.13
0.66,1.59,-0.07,99.02,-104.89,-152.27
0.79,1.53,0.1,42.73,15.95,-57.1
-0.61,1.37,-0.27,-5.02,24.77,13.53
-1.52,1.58,-1.05,-10.57,0.44,55.49
-1.08,2,-0.79,-19.8,1.42,52.11
-0.45,1.66,-0.28,-68.67,19.2,90.44
-0.42,1.82,0.03,-115.98,36.42,152.01
-1.02,2,-0.48,-141.14,37.41,174.62
-1.14,2,-0.99,-127.9,-4.93,156.06
-0.28,2,-0.89,-124.76,-39.02,167.04
0.91,1.66,-0.59,-106.26,-34.39,180.19
0.86,1.36,-0.58,-74.6,-42.98,206.78
-0.23,0.86,0.15,-77.1,-31.45,236.12
-1.38,-0.15,0.93,-80.7,192.96,134.42
-1.96,-1.02,-1.62,51.11,132.12,12.39
-0.53,0.05,0.08,-0.89,123.4,-77.09
0.12,0.03,0.07,-4.69,107.69,-92.96
-0.18,-0.05,0.02,-1.01,39.22,-71.83
-0.74,-0.14,-0.19,17.79,-70.73,-42.25
0.03,0.03,-0.21,26.84,-177.34,2.07
0.64,0.17,0.01,12.31,-189.21,31.5
0.63,0.11,0.16,4.8,-154.58,38.98
0.49,0.1,0.25,-8.93,-88.08,27.99
0.25,0.04,0.29,-17.23,-14.11,11.12
0.01,0.03,0.22,-20.11,26.23,1.85
-0.15,-0.06,0.14,-14.42,36.62,-13.79
-0.17,-0.03,0.03,-9.43,35.61,-21.31
-0.15,-0.02,-0.02,-8.31,53.5,-27.46
-0.28,-0.01,-0.09,-13.73,53.45,-39.73
-0.48,-0.25,-0.25,23.17,65.3,-66.32
-0.98,-0.23,-0.12,79.56,54.94,-111.69
-2,-0.1,-1.46,126.93,17.56,-188.22
-0.23,2,0.52,121.39,-98.66,-250.14
-0.16,2,-2,103.69,-96.89,-116.94
0.34,2,-1.84,111.42,23.82,-173.53
-1.28,2,-1.3,143.34,49.51,-134.27
-2,2,-0.37,127.05,-116.4,-101.65
-0.5,2,-0.13,110.24,-183.79,-82.89
0.73,1.96,0.41,26.92,-47.31,-47.95
-0.11,1.11,-0.23,-15.9,72.89,19.3
-2,1.94,-1.06,-27.82,54.13,46.39
-1.3,2,-0.54,-35.12,-40.44,36.22
-0.11,1.45,-0.5,-76,47.74,80.98
-0.25,1.52,-0.32,-122.86,99.99,153.07
-1.13,2,-0.66,-140.86,104.63,173.18
-1.39,2,-0.9,-135.18,42.85,166.94
-0.69,1.97,-0.82,-130.19,15.99,157.57
0.07,1.64,-0.86,-105.27,-7.27,149.65
-0.03,1.16,-0.62,-83.66,-57.63,147.79
-0.23,0.66,-0.15,-56.53,-156.31,166.12
-0.46,0.16,0.96,-64.48,-130.56,153.63
-2,-0.5,0.3,20.96,-17.52,46.45
-0.26,-0.21,-1.24,59.3,-7.08,10.22
0.95,0.01,0.17,-16.88,97.54,-26.49
0.57,0.07,0.19,-27.36,189.58,-52.81
-0.56,-0.22,-0.08,-7.79,127.18,-47.18
-0.78,-0.21,0.05,19.85,-10.44,-14.25
0.27,0.25,-0.1,8.44,-124.63,21.36
0.45,0.19,0.08,0.49,-96.64,44.08
0.21,-0.05,0.13,-3.54,-69.52,38.69
0.12,0.02,0.16,-7.43,-31.16,17.58
0.13,0.06,0.18,-16.83,26.87,1.78
0,-0.04,0.13,-17.4,65.13,-15.73
-0.18,-0.08,0.06,-8.82,71.96,-31.81
-0.25,-0.02,0.09,-4.44,69.67,-45.05
-0.26,0,0.05,-3.23,88.55,-54.66
-0.31,-0.06,-0.07,6.11,98.93,-75.12
-0.7,-0.07,0.11,51.08,128.18,-120.92
-2,-0.25,-1.7,108.85,19.62,-192.74
-0.35,1.9,-0.66,118.89,-100.8,-250.14
-1.36,2,-1.21,106.76,-66.7,-222.79
0.35,2,-0.86,132.42,-46.6,-250.14
0.7,1.78,-0.42,92.09,-6.4,-198.2
0.1,0.69,-0.58,63.66,-15,-67.27
-0.89,1.73,-0.61,55.46,-43.87,21
-2,2,-0.94,45.62,-66.08,-26.83
-1.36,2,-0.92,38.87,-86.36,-49.47
-0.04,1.09,-0.11,-6.27,-34.95,3.01
0.19,0.98,-0.4,20.13,66.89,58.24
-1.29,1.93,-0.85,-12.56,39.2,121.93
-1.59,1.95,-0.56,-24.97,-69.6,113.37
-0.57,1.62,-0.53,-47.95,-57.99,113.85
-0.28,1.98,0,-122.24,51.31,176.31
-0.75,2,-0.34,-131.95,94.31,157.87
-0.94,2,-0.52,-131.31,14.28,125.53
0.08,1.95,-0.75,-109.37,-54.41,110.95
0.97,1.07,-0.72,-79.21,53.82,150.8
0.19,0.49,0,-118.72,81.21,205.19
-0.87,-0.34,0.76,-127.6,63.59,162.47
-2,-0.63,-0.65,66.9,82.21,68.28
-0.92,0.2,-0.98,13.56,23.05,11.05
0.29,-0.07,0.44,-24.53,36.43,-14.41
0.3,-0.3,0.1,-2.49,55.79,-28.51
-0.14,-0.11,-0.08,-4.25,38.38,-17.11
-0.06,0.09,-0.06,2.21,-37.02,10.33
0.48,0.2,-0.05,-8.44,-60.11,54.11
0.28,0.06,0.07,-12.86,-43.55,70.08
0.14,0.04,0.15,-9.69,-33.93,59.02
0.09,0.04,0.16,-9.5,0.67,41.02
0.05,-0.04,0.09,-6.84,39.63,25.08
-0.06,-0.03,-0.01,2.37,57.83,7.15
-0.11,-0.02,0,1.92,57.56,-2.69
-0.18,0,-0.06,1.11,67.11,-12.61
-0.36,0,-0.08,-5.3,86.46,-29.29
-0.83,-0.19,-0.01,13.95,50.4,-50.8
-2,-0.16,-0.83,49.2,79.87,-141.94
0.46,1.31,-0.16,106.69,-156.76,-192.83
-0.23,2,-2,122.78,-2.47,-136.85
-1.17,2,-0.43,159.82,39.14,-206.44
-1.96,2,-1.75,195.35,-32.76,-238.76
-0.55,2,-0.66,171.31,-127.52,-162.27
0.77,1.28,-0.11,105.44,-155.93,-114.5
1,1.34,-0.53,77.02,-119.91,-13.24
