aX,aY,aZ,gX,gY,gZ
0,0.95,-0.18,-9.34,15.04,55.37
0,0.96,-0.15,-7.36,16.58,56.36
0,0.94,-0.14,-4.69,13.73,56.82
-0.09,0.94,-0.14,-2.4,13.21,54.79
-0.06,0.94,-0.14,0.11,14.85,48.81
-0.01,0.96,-0.14,0.37,19.66,43.26
-0.02,0.98,-0.15,2.49,28.42,38.67
0.11,1.08,-0.2,1.63,45.11,37.24
0.07,1.13,-0.27,-7,77.16,37.25
0.08,1.11,-0.44,-6.58,102.05,31.77
-0.23,1.09,-0.33,-18.05,111.78,25.82
-0.29,1.09,-0.28,-28.31,95.69,16.83
-0.25,1.07,-0.14,-30.12,80.11,6.94
-0.21,1.39,-0.09,-29.88,97.9,-13.24
-0.24,1.04,-0.01,-34.64,136.27,-44.47
-0.3,1.03,0.04,-43.92,177,-94.98
-0.35,0.75,-0.04,-36.25,169.56,-135.08
-0.46,0.59,-0.18,-9.6,139.17,-158.81
-0.24,0.95,-0.16,23.63,85.5,-161.19
0,1.43,-0.09,45.63,82.66,-160.69
0.07,1.41,-0.07,44.52,89.73,-140.6
0.05,1.18,-0.03,60.76,73.76,-131.82
-0.13,1.18,0.1,68.85,32.25,-121.98
-0.21,1.13,0,73.88,-16.49,-104.42
-0.12,1.05,-0.03,68.16,-54.3,-88.37
-0.09,0.95,0.06,62.29,-86.26,-71.57
0.14,0.83,0.02,63.95,-104.68,-65.11
0.24,0.92,-0.06,54.66,-77.45,-63.75
0.35,0.93,0.02,27.4,-36.4,-52.15
0.45,0.82,0.01,18.44,26.53,-34.85
0.42,0.72,-0.05,12.27,72.73,-12.73
0.14,0.77,-0.1,5.98,106.45,4.02
-0.12,0.82,-0.01,-4.58,106.62,21.06
-0.41,0.69,-0.18,13.59,78.09,37.85
-0.89,0.85,-0.33,3.82,37.39,54.29
-1.23,1.08,-0.36,21.7,-11.37,49.97
-1.16,1.13,-0.61,3.4,-67.69,26.66
-1,0.97,-0.55,-16.79,-74.72,10.65
-0.81,0.96,-0.25,-39.09,-64.34,8.15
-0.36,1.62,-0.3,-24.61,-111.77,39.49
0.43,0.98,0.24,-8.05,-45.37,51.68
-0.15,1.04,-0.38,14.03,-50.45,32.64
0.71,0.98,0.02,-5.84,-51.31,73.89
0.61,0.86,0.02,-21.26,-29.02,93.39
-0.01,1,-0.09,-11.61,-23.09,79.17
-0.11,0.93,-0.32,-9.44,-42.31,66.99
0.4,0.98,-0.25,-10.35,-19.98,67.18
0.19,0.91,-0.2,-13.79,15.92,57.62
-0.05,0.94,-0.21,-13.95,36.4,57.89
-0.02,0.97,-0.17,-16.03,43.82,56.2
-0.02,0.93,-0.15,-16.54,38.68,55.9
-0.04,0.93,-0.16,-11.9,30.53,57.43
-0.05,0.91,-0.18,-9.21,23.05,55.44
-0.08,0.96,-0.19,-6.45,22.08,52.25
-0.05,0.93,-0.19,-5.17,23.32,48.9
-0.05,0.95,-0.16,-3.42,27.03,46.32
-0.04,0.96,-0.16,-2.87,37.66,39.83
-0.05,0.98,-0.19,-0.24,38.55,35.96
-0.01,1.03,-0.17,2.24,41.44,34.02
0.07,1.1,-0.14,1.71,48.44,35.21
0.16,1.04,-0.21,-1.69,61.37,39.26
0.14,1.09,-0.24,-1.68,99.23,35.47
-0.06,1.03,-0.28,-8.61,116.85,35.02
-0.17,1.03,-0.27,-19.37,115.34,28.86
-0.25,0.96,-0.25,-26.74,94.47,20.93
-0.15,1.01,-0.17,-25.11,83.5,14.47
-0.15,1.3,-0.26,-13.07,91.76,1.17
-0.12,1.08,-0.03,-29.73,142.37,-26.96
-0.19,1.1,0.07,-37.3,191,-80.95
-0.29,0.84,0.08,-41.08,208.34,-124.89
-0.43,0.53,-0.1,-12.56,177.21,-158.08
-0.28,0.86,-0.08,18.44,115.99,-161.89
-0.02,1.45,-0.03,39.41,94.2,-163.79
0.01,1.47,0.06,39.05,96.95,-143.37
0.19,1.14,0.01,52.94,74.84,-133.24
-0.14,1.21,0.02,61.05,27.96,-133.92
-0.08,1.09,0.07,63.76,16.21,-89.87
-0.25,1.17,-0.01,57.88,-10.98,-108.93
-0.01,1.01,0.07,51.37,-17.84,-98.26
0.12,0.9,-0.07,47.42,-34.8,-82.75
0.15,0.81,-0.04,49.08,-45.72,-84.07
0.1,0.95,0,32.21,-28.66,-77.35
0.43,0.88,0.01,16.56,21.79,-55.62
0.25,0.77,-0.01,11.17,56.06,-45.43
0.09,0.71,-0.03,2.39,102.37,-22.24
0.39,0.68,-0.44,-0.92,72.39,5.35
0.07,0.7,-0.25,7.95,133.08,15.98
-0.32,0.72,-0.39,22.14,130.06,30.94
-0.65,0.84,-0.6,11.52,102.02,46.05
-1.13,1.01,-0.63,15.56,36.88,57.07
-1.61,1.15,-0.47,-16.53,-88.21,45.31
-1.44,0.87,-0.7,-13.92,-168.96,33.61
-0.96,0.98,-0.63,-37.64,-192.48,45.73
-0.01,1.74,-0.05,-41.85,-220.41,69.49
0.42,0.57,0.2,19.44,-106.89,47.26
0.33,1.01,0.01,9.94,-21.86,35.61
0.77,1.15,-0.11,-17.66,15.23,61.11
0.31,1.01,0.02,-19.07,23.27,75.41
-0.13,0.9,-0.37,-17.6,20.02,61.59
0.02,0.95,-0.34,-15.7,-1.32,63.73
0.03,0.9,-0.25,-18.96,-12.23,61.73
-0.01,0.93,-0.24,-14.18,-2.83,62.7
0.09,0.98,-0.18,-18.88,17.62,63.31
-0.04,0.92,-0.15,-21.97,18.15,62.79
-0.01,0.93,-0.18,-20.58,10.14,63.79
-0.01,0.94,-0.24,-15.17,17.02,64.92
-0.1,0.93,-0.21,-13.95,17.97,58.5
-0.08,0.93,-0.19,-12.08,7.44,54.23
-0.07,0.92,-0.16,-9.56,2.35,53.63
0,0.98,-0.12,-5.97,1.77,51.98
0.24,1.07,-0.08,-3.16,7.75,54.35
0.3,1.11,-0.06,-4.34,37.08,55.97
0.15,1.02,-0.21,-6.24,59.21,53.92
0.07,1.06,-0.22,-1.69,75.51,51.2
-0.13,0.99,-0.2,-2.62,78.45,47.94
-0.19,1.02,-0.28,-6.7,82.05,43.12
-0.27,0.97,-0.31,-13.66,79.26,34.02
-0.3,0.97,-0.35,-20.51,77.73,24.55
-0.24,1.04,-0.31,-26.91,71.31,18.46
-0.11,1.03,-0.26,-24.53,76.55,11.22
-0.24,1.28,-0.13,-36.35,105.02,-12.28
-0.25,0.98,-0.06,-30,123.05,-50.06
-0.42,0.98,0.08,-34.47,146.05,-101.69
-0.23,0.67,0.07,-18.79,131.2,-138.21
-0.31,0.75,-0.01,0.08,111.35,-160.95
0.09,1.25,-0.11,30.53,80.05,-170.26
-0.01,1.54,-0.03,40.62,114.58,-164.98
0.08,1.28,0.02,41.81,121.42,-141.92
0.02,1.22,0.06,56.05,105.16,-139.09
-0.11,1.19,0.06,69.69,63.16,-125.91
-0.3,1.09,-0.02,75.38,1.52,-110.69
-0.26,1.04,0.01,74.33,-60.18,-91.52
-0.01,0.98,0.04,74.16,-111.07,-80.66
0.18,0.92,-0.09,66.18,-95.13,-77.9
0.29,0.98,0.01,45.44,-65.9,-71.84
0.49,0.93,0.01,28.5,-14.29,-61.32
0.51,0.83,0.03,16.15,47.17,-35.98
0.4,0.72,-0.08,5.99,103.77,-14.8
0.12,0.74,-0.08,-0.17,130.37,6.47
-0.23,0.69,-0.12,-3.63,123.83,18.37
-0.71,0.63,-0.24,12.37,66.2,41.3
-1.02,0.8,-0.3,7.36,23.59,59.41
-1.17,1.17,-0.49,9.49,-54.89,45.98
-1.14,1.02,-0.68,9.77,-97.95,26.57
-0.97,0.96,-0.61,-42.51,-82.92,15.66
-0.47,1.51,0,-65.93,-104.96,30.85
0.23,1.12,0.56,-46.72,-31.56,58.48
-0.45,1.04,-0.44,29.7,-41.81,26.34
0.6,1.14,0,4.12,-60.01,37.52
0.95,0.85,0,-24.24,-15.99,70.56
0.18,0.96,-0.11,-10.26,-3.89,83.01
-0.27,0.99,-0.43,-9.19,-18.43,68.1
0.29,0.96,-0.22,-11.37,-14.98,66.69
0.2,0.92,-0.16,-16.27,9.03,61.59
-0.08,0.94,-0.19,-14.92,19.15,58.44
0.03,0.98,-0.2,-15.29,34.38,53.52
0.05,0.94,-0.22,-18.59,53.62,48.53
-0.04,0.93,-0.22,-16.06,53.38,49.79
-0.11,0.93,-0.21,-9.67,35.81,49.97
-0.12,0.94,-0.19,-6.44,17.12,47.08
-0.02,0.93,-0.18,-5.11,7,43.69
0.04,0.96,-0.18,-1.76,7.66,46.43
0.1,0.97,-0.15,0.62,19.71,45.76
0.14,1.02,-0.14,-0.28,44.59,43.65
-0.01,0.99,-0.2,-3.06,64.27,38.81
-0.07,0.99,-0.23,-6.6,64.43,35.82
-0.11,1,-0.24,-5.2,59.75,32.56
0.18,0.94,-0.58,10.23,52.63,30.12
0.05,1.13,-0.34,-7.43,120.5,23.78
-0.03,1.1,-0.26,-14.82,138.13,17.73
-0.17,1.08,-0.2,-22.5,137.51,12.94
-0.29,1.03,-0.22,-24.45,116.18,12.24
-0.26,1.31,-0.19,-26.31,100.67,2.96
-0.21,1,-0.1,-33.12,114.73,-16.71
-0.23,0.98,0.01,-39.15,154.45,-51.09
-0.36,1.02,0.11,-48.44,192.06,-94.4
-0.35,0.71,-0.09,-34.16,180.92,-129.75
-0.55,0.64,-0.2,-13.39,138.31,-153.57
-0.21,1.04,-0.13,18,82.03,-157.65
-0.08,1.48,-0.1,37.82,80.95,-155.43
-0.02,1.38,-0.07,38.69,78.31,-133.85
0.02,1.18,0,49.66,54.73,-127.52
-0.05,1.15,0.1,59.68,25.95,-121.49
-0.22,1.08,0.03,66.64,-10.16,-111.15
-0.23,1.01,-0.01,59.73,-44.59,-95.96
-0.03,0.97,0.05,50.46,-65.61,-87.38
0.1,0.9,0.04,44.53,-62.05,-75.47
0.23,0.9,0,37.94,-43.95,-67.21
0.26,0.88,-0.06,24.99,0.94,-59.65
0.23,0.85,-0.06,19.57,43.47,-39.8
0.15,0.73,-0.08,16.5,62.64,-19.38
0.05,0.77,-0.11,10.18,78.18,-0.16
-0.14,0.78,-0.01,7.92,85.13,18.11
-0.36,0.77,-0.09,13.13,51.55,30.96
-0.56,0.84,-0.3,13.6,5.5,45.27
-0.67,0.95,-0.42,0.89,5.52,53.38
-0.99,1.01,-0.42,11.18,-18.53,47.31
-1.32,1.03,-0.4,-2.94,-77.53,27.51
-1.08,0.89,-0.49,-13.27,-94.68,22.38
-0.33,0.93,-0.13,-34.63,-90.08,28.21
0.13,1.72,-0.08,-23.57,-91.2,64.51
-0.36,0.83,-0.3,30.1,-36.84,45.64
0.11,1.03,-0.02,-4.48,-58.51,33.01
0.94,0.88,0.05,-8.51,-36.66,62.84
0.35,0.99,-0.06,-9.62,4.18,83.5
-0.2,1.03,-0.34,-14.96,3.85,72.37
0.09,0.9,-0.25,-11.27,-27.18,71.41
0.05,0.89,-0.22,-11.41,-22.81,68.59
0.06,0.97,-0.18,-11.7,-4.49,67.51
0.1,0.97,-0.16,-14.31,17.47,65.56
-0.01,0.95,-0.14,-15.03,15.03,63.44
0.04,0.96,-0.18,-13.46,9.85,66.64
0.05,0.96,-0.19,-12.41,17.95,66.05
0,0.97,-0.2,-13.29,25.62,58.96
-0.03,0.98,-0.21,-10.88,25.3,55.37
0.01,0.96,-0.17,-9.17,26.14,53.74
-0.05,0.99,-0.18,-4.24,20.68,51.66
0.08,1.1,-0.16,-4.18,21.47,52.17
0.17,1.05,-0.25,-5.77,29.33,55.04
0.14,1.11,-0.16,-6.79,70.34,49.11
-0.09,0.99,-0.16,-7.25,82.43,44.91
-0.17,1.01,-0.25,-9.26,78.62,42.5
-0.22,0.96,-0.28,-11.08,67.8,36.25
-0.2,0.96,-0.3,-17.84,75.32,29.42
-0.16,1.01,-0.27,-27.85,73.63,22.21
-0.08,1,-0.13,-33.71,73.18,14.27
-0.07,1.04,-0.24,-22.88,91.98,4.15
-0.3,1.3,-0.03,-39.31,133.6,-21.63
-0.38,1,0.09,-42.98,167.12,-69.97
-0.33,0.87,-0.08,-47.29,173.21,-127.17
-0.47,0.52,-0.31,-7.66,119.71,-163.6
-0.46,0.87,-0.21,24.38,61.38,-168.14
-0.18,1.56,-0.25,42.49,42.03,-155.59
0.11,1.45,-0.19,41.24,26.85,-133.09
0.08,1.12,-0.13,57.08,10.26,-129.24
-0.06,1.13,0,68.59,-13.55,-123.62
-0.03,1.09,-0.06,80.94,-40.17,-106.09
-0.15,1.07,-0.14,82.23,-75.74,-95.38
-0.04,1.09,-0.11,81.96,-110.2,-84.05
0.19,1,-0.12,76.53,-117.88,-76.05
0.32,0.94,-0.12,61.86,-93.53,-76.17
0.44,0.9,-0.04,46,-43.1,-70.63
0.43,0.86,-0.02,31.73,8.25,-56.92
0.26,0.8,0,23.89,36.47,-32.38
0.11,0.79,-0.02,12.09,51.45,-9.8
-0.04,0.77,0.05,5.74,43.65,10.27
-0.28,0.7,-0.05,21.98,20.62,30.03
-0.54,0.76,-0.37,30.24,-4.65,46.1
-0.66,0.91,-0.37,27.38,2.21,56.21
-0.95,1.24,-0.46,21.72,-51.06,51.26
-1.28,0.97,-0.48,-6.15,-89.62,26.25
-1.09,0.88,-0.57,-23.76,-90.35,22.83
-0.48,1.31,0,-24.15,-114.86,43.5
0.13,1.28,0.34,-42.44,-97.53,45.43
0.03,0.9,-0.14,28.49,-42.82,32.89
0.68,1.19,-0.23,-4.9,-25.95,46.76
0.78,0.96,-0.02,-20.34,10.05,83.33
-0.02,0.98,-0.14,-12.15,-0.6,91.44
-0.37,0.95,-0.34,-13.56,-28.28,70.55
0.12,0.9,-0.23,-10.49,-40.81,62.73
0.12,0.92,-0.19,-12.83,-23.54,66.89
0.07,0.95,-0.15,-11.63,3.34,67.36
0.06,1.01,-0.16,-18.82,33.69,63.8
-0.05,0.95,-0.15,-23.78,40.24,61.56
-0.11,0.9,-0.19,-19.68,16.7,64.6
-0.09,0.91,-0.2,-11.57,6.31,66.55
-0.04,0.97,-0.18,-9.89,10,62.77
-0.09,0.94,-0.16,-8.83,5.31,57.27
0,0.94,-0.13,-3.79,-6.56,60.18
0.13,1,-0.11,-0.06,2.15,63.43
0.12,1.01,-0.14,0.11,24.08,61.94
0.03,1.05,-0.2,-4.7,42.55,59.19
-0.04,1.05,-0.17,-7.79,47.56,54.61
-0.06,0.94,-0.38,-0.99,34.69,53.82
-0.1,1.06,-0.25,-4.82,66.92,46.83
-0.22,1.04,-0.25,-9.44,70.71,36.62
-0.24,1.07,-0.25,-16.6,68.36,23.69
-0.18,1.06,-0.19,-22.49,60.45,14.31
-0.03,1.05,-0.14,-26.08,68.72,5.77
-0.14,1.24,-0.28,-20.17,78.61,-4.98
-0.27,1.18,-0.05,-37.36,122.6,-30.46
-0.39,1,0.04,-44.6,144.39,-75.29
-0.44,0.85,-0.01,-51.69,149.72,-129.78
-0.43,0.49,-0.24,-13.64,98.07,-164.67
-0.42,0.75,-0.32,18.91,35.22,-170.32
-0.12,1.43,-0.26,39.21,24.98,-158.61
0.15,1.53,-0.29,43.35,21.3,-140.78
0.05,1.18,-0.27,60.88,13.76,-133.24
0,1.27,-0.11,72.77,-16.76,-128.76
-0.04,1.24,-0.14,82.3,-33.81,-107.91
-0.07,1.07,-0.16,83.8,-59.69,-97.31
-0.11,0.97,-0.05,85.38,-98.78,-75.33
0.17,0.87,-0.12,85.27,-130.89,-70.16
0.27,0.9,-0.14,71.85,-118.06,-59.57
0.4,0.9,-0.04,52.01,-69.88,-50.46
0.54,0.85,-0.01,28.76,-11.45,-34.65
0.4,0.76,0.05,14.34,36.66,-20.61
0.17,0.79,0.05,3.22,70.67,-1.86
-0.02,0.79,0.01,1.96,88.05,15.85
-0.35,0.68,-0.07,25.47,65.1,29.14
-0.59,0.82,-0.34,32.48,23.94,51.26
-0.59,0.89,-0.51,29.3,36.89,56.98
-0.68,1.21,-0.73,29.46,11.17,50.48
-1.11,1.05,-0.45,-15.66,-30.93,35.27
-1.33,0.84,-0.37,-15.06,-59.08,27.43
-0.94,0.99,-0.35,-24.66,-84.44,35.75
-0.16,1.9,-0.19,-26.67,-158.34,75.79
-0.38,0.98,0,17.99,-106.65,44.73
0.72,1.02,0.04,-3.89,-97.99,35.16
1.43,0.65,-0.09,-11.91,-9.4,70.24
0.33,1.03,-0.13,-9.2,65.22,94.81
-0.44,1.17,-0.36,-19.75,24.02,75.3
-0.01,0.87,-0.19,-13.29,-46.92,69.93
0.06,0.86,-0.19,-10.67,-34.56,65.38
0.3,0.91,-0.26,-6.21,13.24,64.03
0.23,1.01,-0.18,-11.69,60.97,62.76
-0.18,0.94,-0.14,-14.63,61.12,56.37
-0.25,0.87,-0.25,-10.09,31.37,52.4
-0.07,0.9,-0.29,-5.03,22.17,50.5
-0.08,0.95,-0.23,-6.02,27.44,46.08
-0.08,0.96,-0.24,-2.76,21.68,44.95
0.07,0.97,-0.16,-0.49,21.44,47.02
0.09,1.02,-0.15,1.57,30.42,45.85
0.11,1.06,-0.18,0.7,42.21,44.65
0.03,1.09,-0.19,-4.83,54.47,43.14
-0.05,1.02,-0.26,-5.18,50.4,40.27
-0.06,1.05,-0.19,-7.4,70.82,36.02
-0.06,1.08,-0.26,-5.39,78.81,36.33
-0.14,1.05,-0.34,-9.82,88.89,34.36
-0.16,0.97,-0.33,-15.28,97.44,24.44
-0.16,0.97,-0.28,-22.12,108.08,12.5
-0.08,1.01,-0.12,-29.61,129.85,-0.44
-0.06,0.97,-0.07,-33.35,159.6,-18.26
-0.4,1.2,-0.04,-37.67,185.32,-47.4
-0.43,0.95,0.1,-42.73,203.12,-91.56
-0.3,0.77,-0.16,-28.6,173.94,-141.2
-0.43,0.69,-0.06,-10.9,147.69,-164.04
0,1.25,-0.12,19.39,109.73,-168.22
-0.01,1.75,-0.01,28.56,108.98,-162.38
0.05,1.45,0.16,23.08,99.56,-136.55
0.12,1.03,0.2,38.89,82.39,-135.31
-0.01,1.03,0.21,51.77,67.99,-121.72
-0.06,1.03,0.05,57.92,54.21,-110.82
-0.18,1.01,0.01,54.76,29.76,-107.14
-0.12,0.98,0.06,50.66,-8.21,-97.27
0.07,0.94,-0.01,52.08,-30.26,-92.32
0.11,0.96,-0.09,42.97,-20.08,-85.3
0.18,0.93,-0.1,28.95,2.76,-74.37
0.16,0.82,-0.15,22.61,39.27,-59.11
0.23,0.76,-0.14,19.36,66.95,-33.89
-0.03,0.76,-0.14,9.24,85.71,-9.32
-0.19,0.72,-0.06,-7.66,80.63,6.37
-0.28,0.7,-0.07,-8.49,56.6,20.11
-0.5,0.69,-0.23,1.4,30.25,41.38
-0.71,0.85,-0.32,-5.23,24.35,48.85
-0.96,1.05,-0.44,11.82,2.45,46.64
-1.03,1.06,-0.56,-8.53,-34.54,23.45
-0.98,0.96,-0.45,-35.04,-47.21,12.65
-0.69,1.28,-0.03,-39.18,-53.73,27.17
-0.15,1.42,-0.06,-40.24,-58.83,49.26
-0.15,0.75,-0.21,17.1,-45.29,28.69
0.58,0.94,0.05,-3.54,-26.57,37.51
0.57,0.94,-0.06,-23.17,0.12,70.05
-0.04,1.04,-0.04,-12.92,-0.95,80.27
0,0.96,-0.3,-15.59,-15.44,57.53
0.28,0.93,-0.22,-14.37,-0.57,62.98
0.05,0.95,-0.21,-14.3,14.35,53.75
0.02,0.99,-0.23,-16.62,30.03,56.35
-0.07,0.94,-0.19,-18.23,36.88,56
-0.17,0.93,-0.18,-16.39,16.93,54.99
0,0.93,-0.23,-12.66,8.79,58.03
0.06,0.96,-0.19,-12.75,18.55,55.68
-0.04,0.95,-0.19,-13.82,27.92,50.69
-0.05,0.96,-0.2,-11.76,32.6,44.24
-0.09,0.94,-0.19,-8.15,28,43.81
0,0.96,-0.15,-2.96,25.45,45.27
0.01,1.02,-0.13,-1.51,30.53,44.9
-0.03,1.01,-0.13,-3.79,37.04,46.09
-0.12,1,-0.12,-2,37.2,41.08
0.19,1.02,-0.41,9.03,41.44,38.99
-0.01,1.09,-0.19,-7.24,84.63,38.18
-0.22,1.04,-0.23,-13.21,83.12,35.46
-0.22,1.04,-0.23,-16.14,67,30.89
-0.17,1.04,-0.29,-20.54,65.39,25.55
-0.03,1.06,-0.21,-26.98,78.38,17.68
0.04,1.09,-0.23,-29.25,108.49,9.69
-0.14,1.31,-0.11,-39.32,153.69,-11.28
-0.23,0.95,0,-41.2,195.69,-48.48
-0.34,1.04,0.07,-51.07,244.3,-107.08
-0.38,0.65,-0.04,-36.19,213.98,-143.07
-0.56,0.63,-0.14,-9.56,145.53,-154.35
-0.26,1.12,-0.13,19.42,89.92,-154.92
-0.16,1.47,-0.1,34.21,71.47,-144.72
-0.03,1.19,-0.02,37.4,47.73,-129.8
0.01,1.06,-0.01,52.6,15.49,-128.37
-0.09,1.16,0.11,59.09,-10.75,-121.46
-0.04,1.17,0.01,66.29,-22.44,-109.52
-0.08,1.09,-0.05,61.16,-33.07,-97.69
-0.11,0.98,0.06,56.57,-47.93,-88.86
0.13,0.95,0.05,51.58,-62.08,-85.67
0.22,0.96,-0.02,43.53,-37.92,-81.29
0.3,0.96,-0.01,27.98,10.56,-70.59
0.3,0.9,-0.02,10.85,47.91,-48.53
0.23,0.79,-0.01,2.67,75.97,-20.63
0.11,0.74,0,-10.54,96.89,4.04
-0.13,0.67,0.01,-14.18,89.63,27.53
-0.43,0.62,-0.22,6.22,61.11,40.49
-0.7,0.77,-0.53,4.37,41.74,63.16
-0.97,1.04,-0.41,19.27,-8.88,59.96
-1.33,1.06,-0.32,-5.91,-88.64,37.05
-1.34,0.83,-0.66,1.29,-105.86,21.88
-0.78,1.12,-0.39,-34.74,-92.75,17.66
-0.15,1.62,-0.07,-32.11,-66.16,40.22
-0.19,1.04,0.05,2.62,-69.93,11.1
0.38,0.87,-0.04,18.34,-65.27,36.55
0.82,0.96,0.02,-9.73,-6.21,68.62
0.37,0.99,-0.12,-16.47,-0.26,86.43
-0.16,1.04,-0.13,-11.3,-11.5,79.98
-0.07,0.9,-0.28,-14.23,-24.86,68.1
0.28,0.98,-0.16,-16.48,-11.4,67.25
0.04,0.92,-0.2,-17.79,18.41,57.44
-0.03,0.94,-0.25,-18.9,38.79,60.85
-0.1,0.98,-0.17,-20.56,39.51,59.79
-0.26,0.91,-0.12,-20.9,25,54.74
-0.24,0.9,-0.2,-15.59,-4.71,52.83
0.01,0.93,-0.21,-8.14,-17.47,54.8
0.16,0.97,-0.13,-8.37,3.12,53.18
0.09,0.97,-0.09,-10.27,29.77,47.86
-0.09,0.93,-0.1,-5.98,22.8,47.08
0.06,0.99,-0.12,-1.07,7.29,54.67
0.19,1.02,-0.09,-1.59,9.89,57.94
-0.02,0.99,-0.12,-2.27,25.76,53.56
-0.13,0.99,-0.2,-1.94,32.76,45.79
0.02,0.86,-0.48,9.46,21.18,46.3
0.04,1.26,-0.22,-6.07,76.18,43.77
-0.25,1.14,-0.16,-9.32,91.37,38.38
-0.32,1.11,-0.14,-21.59,77.6,31.24
-0.44,0.96,-0.24,-23.27,44.83,21.73
-0.22,0.98,-0.31,-20.67,19.91,19.41
-0.08,1.42,-0.32,-24.68,42.31,5.97
0,0.99,-0.11,-29.64,82.66,-22.6
-0.14,0.96,0.03,-32.46,137.27,-66.58
-0.36,0.94,0.21,-44.15,168.26,-108.97
-0.4,0.64,-0.04,-23.77,150.69,-142.37
-0.38,0.8,-0.15,-3.44,83.79,-155.43
-0.09,1.11,-0.24,27.37,58.64,-161.33
-0.11,1.27,-0.24,41.41,67.56,-149.96
0.02,1.22,-0.21,54.79,51.98,-135.74
-0.02,1.23,-0.2,68.37,34.27,-126.98
-0.1,1.22,-0.17,79.01,-3.35,-114.39
-0.2,1.14,-0.18,80.02,-42.9,-103.76
-0.17,1.02,-0.09,75.46,-89.05,-86.98
-0.02,0.95,-0.04,76.6,-123.32,-60.8
0.23,0.94,-0.11,69.82,-138.15,-53.84
0.35,0.87,-0.06,51.95,-106.65,-53.53
0.47,0.91,0.08,30.29,-40.79,-40.27
0.44,0.81,0.01,14.49,23.24,-15.27
0.29,0.77,-0.01,5.48,67.34,3.25
0,0.82,0.06,-0.91,81.35,17.06
-0.41,0.7,-0.04,14.39,53.24,33.71
-0.77,0.71,-0.34,25.34,14.55,46.5
-0.83,0.89,-0.38,21.24,1.15,37.55
-0.93,1.24,-0.5,24.42,-46.02,29.13
-0.98,1.01,-0.54,-0.6,-60.37,12.17
-1.01,1.02,-0.64,-23.95,-64.83,9.61
-0.49,0.9,-0.22,-43.86,-91.6,22.64
0.14,1.82,0.25,-13.1,-125.89,66.22
0.02,1.08,-0.25,14.19,-22.06,37.23
0.13,1.08,-0.46,-13.91,-50.26,51.47
0.96,0.92,0.16,-12.05,-11.52,77.15
0.4,1.03,-0.03,-23.06,29.75,80.15
-0.43,1.02,-0.26,-24.25,9.69,79.72
-0.03,0.93,-0.27,-21.08,-38.7,68.06
0.16,0.9,-0.22,-18.7,-31.02,70
0,0.88,-0.23,-16.82,-8.56,67.79
0.03,1,-0.18,-18.8,12.13,68.66
-0.07,0.9,-0.14,-23.54,27.15,63.19
-0.15,0.91,-0.17,-20.05,18.54,57.3
-0.25,0.85,-0.21,-10.86,1.58,60.15
-0.26,0.9,-0.18,-3.05,-20.85,54.98
-0.18,0.96,-0.14,-1.99,-36.16,53.22
-0.07,0.95,-0.11,-0.43,-43.59,51.55
0.03,0.91,-0.1,3.92,-39.6,50.21
0.19,1,-0.12,6.24,-18.56,50.5
0.28,1.05,-0.1,2.63,9.37,51.27
0.18,1.03,-0.11,-2.72,34.87,51.01
0.02,1.03,-0.18,-4.28,41.18,50.66
-0.05,1.08,-0.15,-5.46,38.35,50.33
0.09,1.11,-0.28,-4.06,50.64,48.1
-0.11,1.08,-0.27,-14.51,72.34,43.33
-0.24,1.03,-0.27,-21.6,62.44,35.63
-0.21,1.02,-0.24,-27.18,49.74,26.01
-0.06,1.04,-0.22,-28.69,51.78,16.79
-0.14,1.35,-0.24,-28.56,68.4,0.82
-0.11,0.95,-0.04,-35.69,109.76,-24.83
-0.26,1.01,-0.06,-37.77,152.18,-72.11
-0.44,0.9,0.14,-47.69,167.59,-115.98
-0.37,0.58,-0.06,-11.37,132.02,-151.24
-0.33,0.7,-0.19,18.47,78.45,-158.21
-0.11,1.26,-0.1,41.89,58.7,-157.65
0.04,1.52,-0.08,46.81,69.16,-142.02
0.04,1.24,-0.09,57.64,57.14,-131.37
-0.03,1.22,0.02,64.69,32.59,-124.47
-0.08,1.17,0.02,73.89,1.75,-111.31
-0.14,1.07,-0.03,76.72,-33.41,-93.61
-0.17,0.99,0.02,71.3,-74.43,-83.24
0.1,0.95,0.03,68.01,-96.22,-72.43
0.23,0.92,-0.03,60.15,-71.66,-69.6
0.28,1.01,-0.03,38.82,-38.67,-57.19
0.42,0.87,-0.04,23.05,16.31,-46.55
0.35,0.78,0,17.1,56.48,-28.08
0.17,0.77,-0.06,11.6,82.99,-9.27
0.07,0.84,-0.18,6.01,95.64,16.01
-0.14,0.71,-0.16,5.53,95.36,24.15
-0.42,0.69,-0.17,16.18,79.07,41.3
-0.61,0.82,-0.44,7.01,87.84,52.95
-0.97,1.07,-0.35,-2.85,25.75,43.21
-1.22,1.1,-0.46,-9.41,-34.27,27.16
-1.28,0.92,-0.53,-3.76,-88.68,21.76
-0.92,0.99,-0.34,-20.59,-101.94,13
-0.25,1.98,-0.36,-11.28,-106.44,42.26
0.15,1.04,0.37,-24.44,-43.21,21.57
0.11,0.82,-0.25,11.04,-29.29,20.02
0.69,0.96,-0.11,-12.93,-15.79,52.14
0.53,0.97,0.01,-19.37,26.68,76.68
-0.11,1,-0.06,-17.98,13.47,74.44
-0.24,0.92,-0.3,-9.17,-32.6,57.43
